Model sharding / model parallelism,split a model • multiple accelerators,Chia mô hình trên nhiều thiết bị,Model parallelism partitions a model across devices when a single device is insufficient or performance requires it.,Chia các phần của một model trên nhiều accelerator thay vì giữ bản sao đầy đủ trên từng thiết bị.,"Cần serving engine hỗ trợ, cấu hình số thiết bị/phân chia và liên lạc phù hợp. LMI container có thể hỗ trợ triển khai model lớn với cấu hình tương ứng; tăng số thiết bị có thêm overhead truyền dữ liệu.",FM không vừa một GPU được chia trên nhiều GPU bằng tensor/pipeline parallelism được serving stack hỗ trợ.,Model vượt bộ nhớ một thiết bị hoặc cần cấu hình phục vụ phân tán.,Tăng instance count để phục vụ nhiều bản sao không tự chia một model; model parallelism khác data parallelism.,SageMaker LMI; GPU; Neuron,Domain 3,3.1,Tối ưu hosting FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Inference batching and concurrency,amortize work • throughput/latency trade-off,Gom lô và xử lý đồng thời khi inference,Batching groups work for efficient execution; concurrency allows multiple requests to be in progress.,Batching gom request để tận dụng compute; concurrency cho phép nhiều request đang xử lý đồng thời.,"Tăng batch hoặc concurrency có thể cải thiện sử dụng phần cứng và throughput nhưng tăng chờ/queue và bộ nhớ. Tối ưu theo workload, scheduler/serving engine và latency mục tiêu; benchmark nhiều mức.",Gom các request nhỏ lên GPU có thể tăng token/giây; batch quá lớn có thể không đạt thời gian phản hồi.,Tối ưu inference cost/performance khi đã chọn phần cứng tương thích.,Không khẳng định batch càng lớn luôn tốt; đây không phải chọn Batch Transform hay thay đổi training minibatch.,SageMaker serving containers; LMI,Domain 3,3.2,Tối ưu hosting FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Response streaming and time to first token,incremental output • perceived latency,Phát dần phản hồi và thời gian tới token đầu,Streaming sends generated output incrementally so users can see early tokens before completion.,Trả dần token/chunk khi tạo thay vì đợi toàn bộ câu trả lời hoàn tất.,"Cải thiện cảm nhận phản hồi và hỗ trợ hiển thị từng phần. Cần client xử lý stream và mô hình/API hỗ trợ; vẫn đo thời gian tới token đầu, tốc độ tạo và thời gian hoàn tất.","Chatbot hiển thị các từ đầu ngay khi có, thay vì màn hình trống đến hết đoạn trả lời.",Ứng dụng hội thoại hoặc sinh nội dung dài.,"Không tự làm weights nhỏ đi, không đảm bảo model tính toán nhanh hơn hay tổng thời gian tạo giảm; các giới hạn API thường/streaming có thể khác.",Bedrock streaming APIs; SageMaker streaming,Domain 3,3.1,Tối ưu hosting FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Agent deployment vs model deployment,reasoning + tools + context + state,Triển khai agent so với chỉ triển khai model,"An agent deployment hosts application logic that combines model calls, tools, context and state.","Triển khai agent bao gồm logic ứng dụng phối hợp model, công cụ, ngữ cảnh và trạng thái.","Cần instructions/phạm vi hành động, model access, tool integration, identity, session/memory và quan sát luồng. Runtime chạy ứng dụng agent; model serving có thể do Bedrock hoặc endpoint riêng cung cấp.","Trợ lý mua sắm cần tra catalog, kiểm tra tồn kho và thao tác giỏ hàng theo quyền người dùng.",Agent thực hiện nhiệm vụ có nhiều bước và tương tác hệ thống bên ngoài.,"Deploy trọng số FM không tự tạo công cụ, quyền hạn hay bộ nhớ hội thoại cho agent.",Bedrock AgentCore; Bedrock; Knowledge Bases,Domain 3,3.1,Agent,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Agent instructions and tool boundaries,task scope • allowed actions • least privilege,Chỉ dẫn và giới hạn công cụ của agent,"Agent configuration defines the task, permitted tools and operational boundaries.","Cấu hình agent xác định nhiệm vụ, những công cụ được phép dùng và phạm vi hành động.","Viết hướng dẫn rõ, chỉ cấp tool cần thiết; xác thực quyền cho từng tài nguyên/hành động. Guardrails và kiểm tra ứng dụng hỗ trợ giảm tác động của nội dung không đáng tin trong dữ liệu/tool output.",Trợ lý tư vấn được đọc tồn kho; thao tác giỏ hàng cần identity và quyền tương ứng.,"Chuẩn bị agent phục vụ thực tế, đặc biệt có công cụ thay đổi trạng thái.",Prompt không thay thế kiểm soát quyền ở backend; không cấp mọi API vì cho rằng model sẽ tự quyết định an toàn.,AgentCore Identity/Gateway; IAM; Bedrock Guardrails,Domain 3,3.2,Agent,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Short-term vs long-term agent memory,session context • retained raw events • extracted long-term records,Bộ nhớ ngắn hạn và dài hạn của agent,"Short-term agent memory stores raw conversation events associated with an actor and session for a configured retention period, which can outlast the runtime session. Long-term memory stores selected facts, preferences or summaries extracted under configured strategies and namespaces for use across sessions. Runtime execution context, stored events and extracted records have different lifecycles.","Bộ nhớ ngắn hạn của agent lưu sự kiện hội thoại thô gắn với actor và session trong thời hạn cấu hình, có thể lâu hơn phiên runtime. Bộ nhớ dài hạn lưu fact, sở thích hoặc tóm tắt được chọn và trích xuất theo chiến lược/namespace để dùng giữa nhiều phiên. Ngữ cảnh thực thi runtime, sự kiện đã lưu và record trích xuất có các vòng đời khác nhau.","Runtime microVM mặc định có context tạm; muốn phục hồi cần ghi trạng thái/event vào store bền vững và reload. Module Provision and Configure Resources nêu raw events có retention tối đa 365 ngày, còn extracted long-term memories được giữ đến khi xóa. Long-term extraction cần strategy và có thể bất đồng bộ.",Nhớ câu hỏi trước trong phiên khác với nhớ người dùng thích sản phẩm không chứa đường vào lần mua sau.,Agent nhiều lượt hoặc cá nhân hóa dài hạn.,"Scope 'trong phiên' không có nghĩa raw events bị xóa ngay khi session kết thúc. Timeout runtime, turn limit của ứng dụng và event retention khác nhau; memory không thay knowledge base chứa policy dùng chung.",Bedrock AgentCore Memory,Domain 3,3.2,Agent,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B",15/09/2026
MCP vs A2A,agent-to-tool • agent-to-agent,Giao thức gọi công cụ và giao tiếp giữa agent,MCP standardizes tool connectivity; A2A supports communication and task exchange between agents.,"MCP giúp agent tìm/gọi tool; A2A hỗ trợ agent giao tiếp, trao đổi nhiệm vụ và kết quả với agent khác.","Gateway có thể trình bày API/Lambda thành tool MCP. Khi một agent phối hợp với agent chuyên môn, dùng cơ chế giao tiếp agent tương thích A2A theo kiến trúc ứng dụng.",Tra tồn kho qua tool là MCP; giao nhiệm vụ lập kế hoạch cho agent khác là giao tiếp agent–agent.,Câu ghép tên giao thức với loại tương tác.,"Giao thức không tự cấp quyền, tạo identity hay đảm bảo mọi dữ liệu/hành động an toàn.",AgentCore Gateway; agent frameworks,Domain 3,3.1,Agent,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Agent observability,metrics • logs • traces,Khả năng quan sát agent,"Observability combines metrics, logs and traces to understand agent behavior and performance.","Dùng metric, log và trace để hiểu hiệu năng và các thao tác agent thực thi.","Theo dõi request latency, lỗi, model/tool calls và các span đã instrument. Module nhắc cấu hình CloudWatch Transaction Search để xem trace; cần bật/cấu hình dữ liệu quan sát thích hợp.",Truy vết trợ lý chậm do truy vấn catalog hay gọi công cụ tồn kho để sửa đúng thành phần.,Vận hành agent và tìm lỗi sau triển khai.,Trace phản ánh dữ liệu được ghi/instrument; không đồng nghĩa luôn hiển thị mọi suy nghĩ nội bộ của model. Cân nhắc dữ liệu nhạy cảm trong logs.,AgentCore Observability; CloudWatch,Domain 3,3.2,Agent,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
RAG ingestion configuration,chunking • embeddings • vector index,Cấu hình ingest của RAG,RAG ingestion prepares searchable document chunks and their embeddings before runtime retrieval.,Chuẩn bị các đoạn tài liệu và vector để hệ thống có thể truy xuất khi nhận câu hỏi.,"Chọn nguồn dữ liệu, parsing, chunking, embedding model và vector store tương thích; đồng bộ dữ liệu. Trong module D3, trọng tâm là cấu hình triển khai Knowledge Base, không lặp toàn bộ lý thuyết feature engineering D1.",Catalog trên S3 được chia đoạn và lập chỉ mục để chatbot lấy thông tin khi trả lời.,Xây phần nền cho RAG trước khi nối agent/API truy vấn.,"Không đổi embedding model tùy ý mà dùng lại vector không tương thích. Với KB, chunking strategy không đổi trực tiếp sau khi kết nối data source; cần kế hoạch tạo lại/re-ingest.",Bedrock Knowledge Bases; S3; vector store,Domain 3,3.2,Cấu hình RAG,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://docs.aws.amazon.com/bedrock/latest/userguide/kb-data-source-customize-ingestion.html",15/09/2026
Fixed-size / hierarchical / semantic chunking,token window • parent/child • meaning,Ba chiến lược chia đoạn cho Knowledge Base,Chunking controls the granularity and context of indexed document pieces.,Chia đoạn quyết định độ nhỏ/lớn và ngữ cảnh của phần tài liệu được lập chỉ mục.,"Fixed-size theo số token/overlap; hierarchical có đoạn con và đoạn cha, truy xuất con rồi trả ngữ cảnh cha; semantic tạo ranh giới theo nội dung có liên quan. Chọn theo cấu trúc tài liệu và cách truy vấn.",Hướng dẫn nhiều mục: hierarchical tìm đoạn con chính xác nhưng giữ đoạn cha để FM đọc đủ ngữ cảnh.,Chọn cấu hình KB để cân bằng tìm đúng nội dung và đủ context.,Hierarchical có thể trả ít kết quả hơn số child chunks được yêu cầu; semantic chunking không đồng nghĩa semantic search tại thời điểm query.,Bedrock Knowledge Bases,Domain 3,3.2,Cấu hình RAG,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Semantic search vs hybrid search,meaning • lexical exact match,Tìm theo ngữ nghĩa và tìm kết hợp,Semantic search uses vector similarity; hybrid search combines semantic and lexical retrieval.,Semantic tìm tương đồng nghĩa bằng embedding; hybrid kết hợp embedding với so khớp từ khóa.,"Semantic hữu ích khi câu hỏi diễn đạt khác tài liệu. Hybrid giữ khả năng tìm mã, tên sản phẩm/ID chính xác và ngữ nghĩa; phụ thuộc vector backend có hỗ trợ và cấu hình.",'Máy pha cà phê cho phòng nhỏ' có lợi từ ngữ nghĩa; 'SKU AB-123' cần đặc biệt chú ý exact match.,Chọn retrieval strategy cho RAG theo kiểu dữ liệu và câu hỏi.,Hybrid không phải lúc nào cũng tốt hơn; phải đánh giá trên truy vấn đại diện. Semantic search khác semantic chunking.,Bedrock Knowledge Bases; vector store,Domain 3,3.2,Cấu hình RAG,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
numberOfResults and metadata filters,top-k maximum • scope by metadata,Số kết quả tối đa và lọc metadata,Retrieval settings limit the candidate set and constrain documents by metadata.,Cấu hình retrieval điều chỉnh số nguồn trả về và điều kiện metadata của tài liệu.,"numberOfResults là mức tối đa, mặc định KB trả đến 5 nguồn; hierarchical có thể gộp child cùng parent. Filter chọn phạm vi như phòng ban/ngày cập nhật trước khi dùng dữ liệu để tạo trả lời.",Chỉ lấy chính sách của bộ phận bán hàng còn hiệu lực; điều chỉnh k nếu thiếu context hoặc đưa vào quá nhiều nhiễu.,"Tối ưu relevance, token context và chi phí RAG.",k không đảm bảo đúng k kết quả; tăng k có thể tăng nhiễu. Filter client tự đặt không thay thế authorization đáng tin ở hệ thống.,Bedrock Knowledge Bases,Domain 3,3.2,Cấu hình RAG,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://docs.aws.amazon.com/en_en/bedrock/latest/userguide/kb-test-config.html",15/09/2026
Reranking,retrieve candidates • reorder relevance,Xếp hạng lại kết quả truy xuất,Reranking rescoring reorders an already retrieved candidate set for the query.,Chấm điểm lại các ứng viên đã truy xuất để sắp xếp mức liên quan với câu hỏi.,"Luồng: retrieval lấy candidate → reranker đánh giá query–document → chọn các mục tốt hơn đưa vào context. Thêm bước tính toán, latency và chi phí; hiệu quả cần đo thực tế.","Vector retrieval tìm 20 đoạn gần nghĩa, reranker chọn nhóm liên quan nhất để gửi FM.",Tìm được nhiều đoạn gần đúng nhưng thứ tự chưa tốt.,Reranker không lấy lại tài liệu đã bị retrieval/filter loại khỏi candidate set; không phải fine-tune FM hay tạo embedding lần đầu.,Bedrock Knowledge Bases; reranking model,Domain 3,3.2,Cấu hình RAG,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Retrieve vs RetrieveAndGenerate,chunks only • retrieve + generate,Hai API sử dụng Knowledge Base,Retrieve returns source chunks; RetrieveAndGenerate also invokes generation grounded in retrieved context.,Retrieve trả tài liệu/metadata; RetrieveAndGenerate kết hợp lấy dữ liệu và tạo câu trả lời dựa trên context.,"Dùng Retrieve khi ứng dụng/agent muốn tự chọn model, dựng prompt hoặc xử lý tài liệu. Dùng RetrieveAndGenerate khi muốn luồng managed lấy nguồn → bổ sung prompt → tạo trả lời/citation.",Agent lấy catalog qua Retrieve như một tool; chatbot đơn giản gọi RetrieveAndGenerate để nhận trả lời có nguồn.,Chọn ranh giới trách nhiệm giữa ứng dụng và dịch vụ RAG.,Retrieve không tự trả câu trả lời sinh bằng FM; có citation không bảo đảm tất cả phát biểu đúng hoặc không có hallucination.,Bedrock Knowledge Bases,Domain 3,3.2,Cấu hình RAG,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Infrastructure as Code (IaC),machine-readable definitions • version control • repeatability,Hạ tầng dưới dạng mã,"Infrastructure as Code defines and manages infrastructure through machine-readable files or programs. A provisioning tool interprets those definitions to create, update and remove resources, so environments can be reviewed, versioned and reproduced instead of being assembled manually.","Infrastructure as Code định nghĩa và quản lý hạ tầng bằng tệp hoặc chương trình mà máy có thể đọc. Công cụ cấp phát diễn giải các định nghĩa để tạo, cập nhật và gỡ tài nguyên, nhờ đó môi trường có thể được review, quản lý phiên bản và tái tạo thay cho việc thiết lập thủ công.","Áp dụng version control, code review và kiểm thử cho cấu hình compute, storage, networking, IAM. Tách tham số môi trường khỏi định nghĩa dùng chung; thiết kế cả bước dọn tài nguyên.",Cùng template tạo dev nhỏ và production nhiều instance bằng bộ parameters khác nhau.,"Cấp phát nhất quán, tái tạo môi trường thử nghiệm, phục hồi và audit thay đổi.",IaC chỉ triển khai điều đã khai báo; không tự bảo đảm thiết kế bảo mật hoặc ứng dụng hoạt động đúng.,CloudFormation; AWS CDK; Terraform; Pulumi,Domain 3,3.2,IaC,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Declarative vs imperative IaC,desired state • ordered procedures,Khai báo trạng thái và mô tả thủ tục,"Declarative IaC describes the required final resources and properties, while imperative IaC describes procedures that perform changes. Declarative engines can infer dependencies and execute ordered operations; the presence of an execution order does not by itself require an imperative tool.",IaC khai báo mô tả các tài nguyên và thuộc tính cần có ở trạng thái cuối; IaC mệnh lệnh mô tả thủ tục thực hiện thay đổi. Công cụ khai báo vẫn có thể suy ra quan hệ phụ thuộc và thực hiện theo thứ tự; yêu cầu có thứ tự không tự đồng nghĩa phải chọn công cụ mệnh lệnh.,"CloudFormation dùng Ref/GetAtt và DependsOn để quyết định thứ tự. Code Python/TypeScript CDK có vòng lặp khi sinh template, nhưng CloudFormation triển khai template khai báo được sinh ra.","Model phải tồn tại trước EndpointConfig, rồi mới tạo Endpoint: có thể mô tả trực tiếp bằng CloudFormation.",Chọn cách định nghĩa hạ tầng và giải thích vai trò CDK/CloudFormation.,Knowledge check của module đơn giản hóa 'có thứ tự → imperative'. Ghi nhận cách diễn đạt đó nhưng không học thành giới hạn của CloudFormation.,CloudFormation; AWS CDK,Domain 3,3.2,IaC,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/AWSCloudFormation/latest/TemplateReference/aws-attribute-dependson.html",15/09/2026
Provisioning vs pricing commitment vs capacity reservation,create resources • discount • reserve capacity,"Cấp phát, cam kết chi tiêu và giữ chỗ capacity","Provisioning creates usable resources, a pricing commitment reduces eligible usage charges, and a capacity reservation secures matching compute availability under its conditions. These are related decisions with different purposes; a discounted billing rate does not make identical hardware faster or automatically reserve it.",Provisioning tạo ra tài nguyên sử dụng được; cam kết giá làm giảm phí sử dụng đủ điều kiện; capacity reservation giữ chỗ khả năng cung cấp compute theo điều kiện cụ thể. Ba quyết định liên quan nhưng có mục đích khác nhau; đơn giá được giảm không làm phần cứng giống nhau chạy nhanh hơn và không tự giữ chỗ phần cứng.,"Đánh giá riêng: tải bao nhiêu, có cần bảo đảm khởi chạy ở AZ nhất định không, và mức chi tiêu nào ổn định đủ để cam kết. On-Demand vẫn có thể gặp InsufficientInstanceCapacity.","Tải EC2 ổn định: dùng Savings Plans phù hợp để giảm giá; nếu cần capacity ở AZ cụ thể, xem Capacity Reservation riêng.",Câu hỏi so sánh on-demand và provisioned; tránh gộp cost với availability.,Bài học dùng 'provisioned' theo nghĩa tổng quát. Savings Plans không reserve capacity; Regional RI và Zonal RI khác nhau về giữ chỗ. Không áp chiết khấu EC2 cho mọi SageMaker job.,EC2; Savings Plans; Capacity Reservations,Domain 3,3.2,Cấp phát và chi phí,Skill Builder,"https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://docs.aws.amazon.com/pdfs/whitepapers/latest/cost-optimization-reservation-models/cost-optimization-reservation-models.pdf",15/09/2026
Test vs production provisioning,iterate cheaply • production availability • controlled rollout,Cấp phát cho thử nghiệm và production,"Test provisioning favors temporary resources and rapid experiments while retaining the properties needed for representative tests. Production provisioning emphasizes service availability, measured performance and controlled changes, with sufficient baseline capacity, monitoring and a recovery path.","Cấp phát thử nghiệm ưu tiên tài nguyên tạm và thử nghiệm nhanh nhưng vẫn giữ các đặc tính cần cho phép thử đại diện. Cấp phát production chú trọng tính sẵn sàng, hiệu năng đã đo và thay đổi có kiểm soát, với capacity nền đủ dùng, giám sát và đường phục hồi.","Test: instance nhỏ, Spot cho việc chịu gián đoạn, tạo khi cần và dọn sau kiểm thử. Production: benchmark, nhiều instance/AZ, autoscaling, rollout và rollback được kiểm chứng.",Load test cấu hình gần production; dev có thể giảm số bản sao nhưng vẫn kiểm tra đúng dependency và network.,Thiết kế hai môi trường có mục tiêu khác nhau mà dùng lại IaC.,Test quá nhỏ hoặc khác phần cứng có thể không dự báo được production. Spot không phải lựa chọn mặc định cho mọi endpoint production.,EC2; SageMaker; CloudFormation; CDK,Domain 3,3.2,Cấp phát và chi phí,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Well-Architected — six pillars for provisioning,security • reliability • performance • cost • sustainability • operations,Sáu trụ cột khi cấp phát hạ tầng ML,"The AWS Well-Architected Framework evaluates architecture through six complementary pillars: operational excellence, security, reliability, performance efficiency, cost optimization and sustainability. Applied to ML provisioning, it links resource choices and operational controls to requirements rather than optimizing instance speed or price alone.","AWS Well-Architected Framework đánh giá kiến trúc qua sáu trụ cột bổ trợ nhau: vận hành xuất sắc, bảo mật, độ tin cậy, hiệu quả hiệu năng, tối ưu chi phí và tính bền vững. Khi cấp phát ML, framework gắn lựa chọn tài nguyên và kiểm soát vận hành với yêu cầu thay vì chỉ tối ưu tốc độ hoặc giá instance.",Security: encryption/least privilege/isolation. Reliability: retry/checkpoint/backup/failover. Performance: đúng loại tài nguyên. Cost: right-size/autoscale. Sustainability: sử dụng hiệu quả và quản lý vòng đời dữ liệu. Operations: automation/visibility/improvement.,"Một endpoint GPU có latency tốt vẫn cần baseline HA, quyền tối thiểu, telemetry và scale-in khi vắng tải.",Rà thiết kế provisioning và chọn đáp án best practice theo mục tiêu.,"Sáu trụ cột là góc đánh giá, không phải sáu bước API chạy nối tiếp hay sáu dịch vụ cần mua.",AWS Well-Architected; SageMaker; CloudWatch,Domain 3,3.2,Nguyên tắc thiết kế,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
Three ML infrastructure layers,build/deploy • inference • application,Ba phạm vi hạ tầng ML,"ML resource planning separates infrastructure for building and deploying models, infrastructure that serves predictions, and the wider application infrastructure that consumes those predictions. Each scope has different dependencies and resource lifetimes, although the scopes share networking, access and observability controls.","Lập kế hoạch tài nguyên ML phân biệt hạ tầng xây dựng/triển khai model, hạ tầng phục vụ dự đoán và hạ tầng ứng dụng sử dụng dự đoán. Mỗi phạm vi có phụ thuộc và vòng đời tài nguyên khác nhau, dù cùng cần mạng, quyền truy cập và khả năng quan sát.","Build/deploy: job compute, image registry, artifact storage, IAM và orchestration. Inference: hosting compute và dữ liệu vào/ra. Application: web, database, cache, VPC, logs và monitoring.",Training job kết thúc có thể giải phóng compute; production endpoint và database ứng dụng vẫn phải chạy.,"Xác định tài nguyên nào tạo tạm, tài nguyên nào duy trì lâu dài và ai sở hữu.",Pipeline hoàn tất không có nghĩa phải xóa endpoint production. Cleanup phải theo vòng đời từng tài nguyên.,SageMaker; ECR; S3; EC2; Lambda; VPC,Domain 3,3.2,Nguyên tắc thiết kế,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
CloudFormation template vs stack,definition file • deployed resource unit,Template và stack CloudFormation,A CloudFormation template is a JSON or YAML definition of resources and configuration. A stack is the set of resources CloudFormation creates and manages from a template as a deployment unit; changing the file alone does not update the running stack.,Template CloudFormation là định nghĩa JSON hoặc YAML của tài nguyên và cấu hình. Stack là tập tài nguyên CloudFormation tạo và quản lý từ template như một đơn vị triển khai; chỉ sửa tệp chưa làm stack đang chạy thay đổi.,"Template khai báo logical IDs, resource types, properties và tham chiếu. Tạo hoặc cập nhật stack mới áp dụng định nghĩa vào tài khoản/Region theo quyền cho phép.","Một template định nghĩa execution role, model, endpoint config và endpoint; stack là bốn tài nguyên được quản lý sau triển khai.",Phân biệt mã nguồn hạ tầng với trạng thái tài nguyên đã triển khai.,Stack lifecycle không đồng nghĩa dữ liệu luôn bị xóa cùng stack; cần xem DeletionPolicy/retention và behavior từng resource.,CloudFormation,Domain 3,3.2,CloudFormation,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
CloudFormation Resources section,required section • logical ID • Type • Properties,Phần Resources bắt buộc,"The Resources section declares the infrastructure objects CloudFormation should manage. Each declaration has a template-local logical identifier, a resource type and the properties required by that type; it is the required section in a CloudFormation template.","Phần Resources khai báo các đối tượng hạ tầng CloudFormation cần quản lý. Mỗi khai báo có logical ID dùng trong template, loại tài nguyên và những thuộc tính mà loại đó yêu cầu; đây là phần bắt buộc của template CloudFormation.","Logical ID dùng để tham chiếu trong template, khác physical ID/name của tài nguyên thực tế. Type xác định schema thuộc tính, ví dụ AWS::SageMaker::Endpoint.",Resources → FraudEndpoint → Type: AWS::SageMaker::Endpoint → Properties: EndpointConfigName.,Câu ghép chức năng các section của template.,"Parameters, Outputs hay Description không thay thế Resources; không lấy ARN làm logical ID tùy ý.",CloudFormation,Domain 3,3.2,CloudFormation,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
CloudFormation Parameters,input at create/update • reuse template,Tham số đầu vào template,"Parameters are values supplied when a CloudFormation stack is created or updated. Resources and outputs can reference them, allowing one infrastructure definition to support different environments without duplicating the template or hard-coding every deployment choice.","Parameters là giá trị được cung cấp khi tạo hoặc cập nhật stack CloudFormation. Các resource và output có thể tham chiếu chúng, giúp một định nghĩa hạ tầng dùng cho nhiều môi trường mà không sao chép template hoặc ghi cứng mọi lựa chọn.","Khai báo type, default, allowed values và description theo nhu cầu. Truyền instance type, tên artifact hay môi trường dev/prod vào lúc triển khai.",Dev truyền instance nhỏ; production truyền loại instance và capacity đã benchmark.,Tái sử dụng template với giá trị cấu hình khác nhau.,Parameter không tự tạo resource và không phải bảng tra cứu Mappings. Kiểm soát input trước khi triển khai.,CloudFormation,Domain 3,3.2,CloudFormation,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
CloudFormation Mappings / FindInMap,static lookup • Region-specific value,Bảng ánh xạ và hàm tra cứu,"Mappings hold named lookup values inside a CloudFormation template, and Fn::FindInMap retrieves a value by its keys. They support predefined configuration differences such as Region-specific resource settings without requiring a separate template for each deployment environment.","Mappings chứa các giá trị tra cứu có tên trong template CloudFormation, còn Fn::FindInMap lấy giá trị theo khóa. Chúng biểu diễn các khác biệt cấu hình đã biết như thiết lập theo Region mà không cần một template riêng cho từng môi trường triển khai.",Khai báo mapping Region → tên thuộc tính → giá trị; dùng AWS::Region làm khóa tra nếu phù hợp. Kiểm tra image URI đúng Region và image còn được hỗ trợ.,Model tra URI image ECR tương ứng Region từ mapping trước khi tạo.,Cùng kiến trúc triển khai ở nhiều Region hoặc cấu hình cố định theo môi trường.,"Mapping là bảng tra trong template, không phải API tự tìm image mới nhất hoặc cơ chế phân bổ capacity.",CloudFormation; ECR,Domain 3,3.2,CloudFormation,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
CloudFormation Conditions vs Rules,conditional resources • validate inputs,Điều kiện tạo tài nguyên và quy tắc kiểm tra tham số,Conditions control whether selected resources or property values are included during stack creation or update. Rules validate supplied parameter combinations before provisioning; a valid parameter set and a conditional resource decision are separate concerns.,Conditions điều khiển việc có đưa resource hoặc giá trị thuộc tính vào lúc tạo/cập nhật stack hay không. Rules kiểm tra các tổ hợp tham số đầu vào trước khi cấp phát; tính hợp lệ của input và quyết định tạo tài nguyên có điều kiện là hai vấn đề khác nhau.,Condition thường đánh giá Environment=prod; Rules kiểm tra quan hệ giữa các parameter. Gắn condition vào resource hoặc dùng hàm điều kiện trong cấu hình được hỗ trợ.,Chỉ tạo tài nguyên monitoring bổ sung ở production; từ chối tổ hợp parameter không phù hợp trước khi tạo.,Câu ghép Conditions/Rules và thiết kế template có nhiều môi trường.,Conditions không phải alarm theo dõi runtime và không tự thực thi autoscaling khi traffic tăng.,CloudFormation,Domain 3,3.2,CloudFormation,Skill Builder,https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B,15/09/2026
