MLA-C01 • DOMAIN 2,QUY TRÌNH THEO BƯỚC,Choose • Train • Customize • Evaluate,,,,,,,,,,,,
51 mục • 15 cột,Luồng ngắn: C • Chi tiết: E:H,Task 2.1–2.3 • Mới: 2.3,,,,,,,,,,,,
Keyword cần nhớ: cột B,Bẫy: J • Điều kiện: K,Analyze / Evaluate: +13 mục • mở rộng 3,,,,,,,,,,,,
Đối chiếu: 15/09/2026,Nguồn: N • Có ghi phạm vi,Đã tổng hợp bốn module D2 theo nguồn đã mở.,,,,,,,,,,,,
Key / Quy trình,Keyword nhận diện,Chuỗi bước cần nhớ,Tình huống / Mục tiêu,Bước 1,Bước 2,Bước 3,Bước 4 / Tùy chọn,Vì sao theo thứ tự này,Phương án nhiễu / Vì sao loại,Điều kiện / Biến thể / Đầu ra,Task,Phạm vi / Căn cứ,Nguồn tham khảo,Ngày đối chiếu
D2-P27 • Chẩn đoán và sửa overfitting,"• LOW TRAIN ERROR
• HIGHER VALIDATION ERROR
• REDUCE EXCESS CAPACITY",Compare curves → check split → regularize/simplify/augment → validate,Train metric rất tốt nhưng kết quả ngoài mẫu kém; cần sửa nguyên nhân có evidence.,"So train và validation curves trên cùng mục tiêu; xác định thời điểm val xấu đi. Kiểm tra split, leakage và lệch phân phối trước khi quy hết cho overfit.","Thử biện pháp phù hợp: L1/L2, dropout cho neural network, early stopping, augmentation hợp lệ, pruning hoặc giảm architecture complexity.",Tune mức can thiệp trên validation và theo dõi train/val cùng lúc; lưu checkpoint tốt nhất nếu dùng early stopping. Thay đổi có kiểm soát để biết biện pháp nào giúp.,Đánh giá model đã chọn trên test độc lập; ghi lại cấu hình và mức đánh đổi quality/size/cost.,"Phải xác nhận dấu hiệu và nguyên nhân trước khi thay model; chọn theo generalization, không chỉ theo train loss.",Train lâu hơn hoặc tăng capacity vô điều kiện có thể làm overfit nặng hơn. Tăng regularization quá mức có thể chuyển thành underfit.,Không cần dùng tất cả kỹ thuật cùng lúc. Augmentation chỉ cho train và phải bảo toàn ý nghĩa label; graph metrics không tự thực thi stopping.,2.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD,15/09/2026
D2-P28 • Chẩn đoán và sửa underfitting,"• BOTH TRAIN AND VALIDATION POOR
• CAPACITY / LEARNING / DATA",Check convergence → improve information/capacity → retune → validate,Model yếu trên cả train và validation.,"Xem model đã hội tụ chưa, loss còn giảm không; kiểm tra label/features và optimization. Phân biệt quá ít training với thiếu khả năng biểu diễn.","Nếu chưa học đủ: train thêm epochs với learning rate thích hợp. Nếu bị hạn chế: tăng model flexibility, bổ sung features/feature interactions có ý nghĩa hoặc giảm regularization quá mạnh.",Bổ sung dữ liệu đại diện khi mẫu hiện tại thiếu patterns cần học; kiểm thử từng thay đổi trên cùng validation.,So với baseline rồi test độc lập; dừng tăng capacity khi generalization không còn tốt hơn.,Mỗi biện pháp xử lý nguyên nhân khác nhau; nhiều epochs không tạo quan hệ mà architecture/features không thể biểu diễn.,Không tăng L1/L2/dropout mạnh hơn chỉ vì accuracy thấp. Không cho rằng thêm dữ liệu tự chữa model quá đơn giản hoặc label sai.,Cartesian/feature crosses trong bài là ví dụ thêm tương tác; không nhân chéo vô hạn gây nổ features và overfit. Giữ nguồn dữ liệu/transform nền ở D1.,2.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD,15/09/2026
D2-P29 • Fine-tune và kiểm soát catastrophic forgetting,"• LOW LR
• LoRA
• MIX GENERAL EXAMPLES
• RETENTION CHECK",Baseline both skill sets → conservative adaptation → monitor → compare retained skills,Fine-tune task riêng nhưng cần giữ general capabilities.,"Lưu baseline của base model trên domain eval và general-capability eval; chuẩn bị training pairs chất lượng, tách test và một phần general-purpose examples phù hợp.","Chọn learning rate thấp đã được thử nghiệm và LoRA/PEFT nếu model/tool hỗ trợ; giữ base weights frozen theo phương pháp, đặt epochs/budget/checkpoints.","Train trên dữ liệu trộn, theo dõi cả domain và retention metrics. Điều chỉnh learning rate/tỷ lệ dữ liệu/rank khi specialization gây suy giảm quá mạnh.","Chọn phiên bản đạt cả hai bộ tiêu chí; lưu base/version, adapter, tokenizer, data/config để tái lập.",Đánh giá trước/sau giúp thấy phần mất đi; low LR và data mixing hạn chế quên trong khi LoRA giảm tham số phải cập nhật.,"LR cao, full updates và domain-only data làm rủi ro cao hơn trong tình huống này. Generation temperature không thay thế kỹ thuật bảo vệ lúc training.",LoRA không bảo đảm không quên. 10% general examples trong walkthrough là ví dụ; tỷ lệ phù hợp phải đo. Không lấy chữ số LR bị transcript nhận dạng lỗi làm preset.,2.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD,15/09/2026
D2-P30 • Boosting theo sơ đồ 6 bước của bài,• EQUAL WEIGHTS → FIRST LEARNER → ERRORS → REWEIGHT → NEXT LEARNER → STOP,1 Equal sample weights → 2 Train → 3 Predict/error → 4 Weight learner/samples → 5 Retrain → 6 Repeat until stop,Nhận diện thứ tự boosting dựa trên hình tương tác của module.,"(1) Khởi tạo training dataset với sample weights bằng nhau.
(2) Train learner đầu tiên trên dữ liệu đó.","(3) Dự đoán các training samples và đo error.
(4) Xác định mức đóng góp của learner, tăng trọng số những samples có nhiều lỗi theo thuật toán minh họa.","(5) Train learner tiếp theo trên tập đã reweight.
(6) Lặp đo lỗi/cập nhật/train đến tiêu chí dừng, như số learners tối đa hoặc mức lỗi theo thuật toán.",Kết hợp outputs của learners theo cơ chế weighting của boosting để tạo dự đoán cuối; xác nhận trên dữ liệu ngoài train.,Learner sau phụ thuộc kết quả lỗi của learner trước nên không thể hoán đổi thành các learners độc lập như bagging.,Bootstrap độc lập rồi average là bagging. Train meta-model trên predictions là stacking. Không reweight test data để tiếp tục train.,"Sơ đồ này gần kiểu AdaBoost; gradient boosting/XGBoost xử lý lỗi thông qua objective gradients, không bắt buộc cùng cách tăng sample weights. Bước tổng hợp bổ sung làm rõ output cuối.",2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://scikit-learn.org/stable/modules/ensemble.html",15/09/2026
D2-P31 • Bagging: bootstrap → train độc lập → aggregate,"• WITH REPLACEMENT
• PARALLEL LEARNERS
• VOTE / AVERAGE",Bootstrap training samples → train separate models → aggregate predictions,Giảm variance và sự nhạy với mẫu train của base learners.,Tách validation/test; từ train tạo nhiều bootstrap samples bằng sampling with replacement. Sample có thể chứa record lặp và chồng lên nhau.,Train một model trên mỗi bootstrap sample độc lập; có thể chạy song song nếu tài nguyên cho phép.,"Gộp predictions: classification dùng majority vote theo hình bài; regression dùng average. Khi dùng estimator cụ thể, kiểm tra nó gộp labels hay probabilities.",Đánh giá ensemble so với model đơn trên validation/test phù hợp; tune số models và mức complexity cần thiết.,Sự đa dạng đến từ resampling; phép gộp làm dự đoán ổn định hơn. Không cần error của learner trước để train learner sau.,Không gọi các partitions rời nhau là bootstrap. Không đặt bước meta-model training vào bagging cơ bản.,"Ví dụ [10,12,14] →12; [A,B,A] →A. Lợi ích phụ thuộc base models và tương quan lỗi; tăng số cây vẫn có cost.",2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.BaggingClassifier.html",15/09/2026
D2-P32 • Stacking: level-0 → predictions ngoài mẫu → level-1,"• DIVERSE BASE MODELS
• HELD-OUT / OOF
• META-LEARNER
• FINAL TEST",1 Select base models → 2 Train → 3 Held-out predictions → 4 Train meta-model → 5 Test ensemble,Ghép nhiều thuật toán có ưu điểm khác nhau thành một predictor.,"(1) Chọn diverse level-0 models.
(2) Fit từng model trên training subset; preprocessing cũng fit chỉ trong phần train tương ứng.",(3) Predict validation/holdout không dùng để fit những base models này. Ghép prediction columns với labels thật thành training set cho meta-model; có thể thay holdout bằng out-of-fold.,(4) Train level-1/meta-model học cách kết hợp predictions; chọn độ phức tạp vừa phải để không overfit meta-features.,"(5) Test toàn ensemble trên test chưa sử dụng. Khi inference, input → các base models → prediction features → meta-model → final output.",Meta-model cần học trên predictions giống điều kiện ngoài mẫu; dùng in-sample predictions sẽ làm đánh giá quá lạc quan.,Không test xong mới dùng test labels train meta-model. Fixed majority vote không phải stacking; không hoán đổi bước tạo meta-features và fit meta-model.,"Bài dùng holdout; out-of-fold là biến thể bổ sung. Nếu refit base models trên train đầy đủ, kiểm định ensemble cuối và tránh trộn schema/classes.",2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://scikit-learn.org/stable/modules/generated/sklearn.ensemble.StackingClassifier.html",15/09/2026
D2-P33 • Triển khai LoRA fine-tuning có thể tái lập,"• BASE MODEL + ADAPTER
• FROZEN WEIGHTS
• SAVE CONFIGURATION",Select supported base → prepare examples/config → train adapters → evaluate/save,Cần hành vi/format riêng và muốn giảm trainable parameters.,Chọn model/license/runtime hỗ trợ LoRA; định nghĩa mục tiêu và eval baseline. Chuẩn bị examples đại diện cùng phần general data nếu cần giữ năng lực.,"Cấu hình rank/target modules/LR/epochs theo implementation; gắn trainable adapters, kiểm tra base weights nào frozen và phần nào được phép học.","Train, theo dõi domain/retention metrics; tune vừa đủ thay vì mặc định full fine-tuning. Giữ checkpoint/model selection độc lập test.","Lưu adapter cùng định danh base, tokenizer/config và dữ liệu/version; load lại đúng cặp để đánh giá/inference. Merge chỉ khi implementation hỗ trợ và đã kiểm tra.",Adapter là phần học bổ sung nên cần base tương thích; các thiết lập target modules và version ảnh hưởng trực tiếp behavior.,Adapter file nhỏ không phải student model nhỏ như distillation. Không kết luận inference rẻ hơn chỉ từ số trainable parameters.,Workflow bổ sung cách áp dụng khái niệm trong bài; không phải mọi managed Bedrock job cho cấu hình LoRA trực tiếp.,2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://huggingface.co/docs/peft/main/en/conceptual_guides/lora",15/09/2026
D2-P34 • Distillation: teacher → dữ liệu → student → benchmark,"• LARGE TEACHER
• REPRESENTATIVE PROMPTS
• SMALL STUDENT
• QUALITY / LATENCY / COST",Choose teacher/student → generate targets → train student → evaluate tradeoff,Large model đạt quality nhưng quá chậm/đắt để phục vụ volume mục tiêu.,Chọn teacher đã chứng minh chất lượng và student nhỏ phù hợp; với Bedrock kiểm tra cặp model/Region hiện hành. Chốt benchmark và quality bar.,"Chuẩn bị prompts đại diện; lấy teacher responses hoặc nguồn invocation data phù hợp. Kiểm soát chất lượng/đa dạng, tách eval và test.","Train/fine-tune student trên targets từ teacher bằng workflow hỗ trợ. Tính chi phí tạo dữ liệu và training, không chỉ chi phí mỗi request.","So student với teacher trên quality, latency, throughput và cost trong workload thực; chọn serving mode khi đạt yêu cầu.",Student cần tín hiệu từ teacher trước khi train; đánh giá task-specific xác nhận mức chất lượng thực sự giữ được.,Prompting không tự giảm model size; RAG bổ sung context không tạo student. CPT học corpus domain không phải mục tiêu teacher→student.,"Không phải chuỗi bắt buộc sau prompt→RAG→tune→CPT. Distillation giải bài toán quality/cost, có thể kết hợp với những kỹ thuật khác.",2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://docs.aws.amazon.com/bedrock/latest/userguide/model-distillation.html
https://docs.aws.amazon.com/bedrock/latest/userguide/prequisites-model-distillation.html",15/09/2026
D2-P35 • Chọn đúng yếu tố cần tối ưu trong RAG,• CHUNK / EMBEDDING / k / THRESHOLD / RERANK / HYBRID,Inspect missing evidence → select lever → change one variable → measure answers,Tài liệu có nhưng retrieved context chưa giúp generator trả lời đúng.,"Dùng queries có evidence mong đợi, xem passage nào bị cắt rời, semantic match sai, thiếu candidates, rank thấp hoặc exact code bị bỏ sót.",Ghép nguyên nhân: split/dilution→chunking; concept mismatch→embedding; thiếu evidence→thử tăng k/hạ similarity threshold; noise→thử ngược lại; correct candidate rank thấp→reranking; exact terms→hybrid.,"Thay một yếu tố và chạy lại cùng benchmark. Nếu đổi chunking/embedding space, cập nhật index trước khi so; k/rerank thường chỉnh query-time.","Đo retrieval precision/recall phù hợp, chất lượng câu trả lời, citations, latency/token cost; giữ thay đổi có lợi.",Generator chỉ có thể sử dụng evidence thực sự được đưa vào context; sửa đúng điểm lỗi giúp tránh tuning sai tầng.,Temperature cao không sửa retriever; reranker không tạo candidate bị thiếu; tăng k vô hạn có thể làm noise/cost tăng.,"Threshold là khái niệm chung, tên/khả năng API tùy hệ thống. RAG vẫn có thể trả lời sai dù retrieval tốt; cần đo end-to-end.
Task 2.3: xem D2-P49/P50 để chẩn đoán từng stage bằng Recall@k/Precision@k/MRR và faithfulness/relevance, rồi kiểm tra content gap bằng human evaluation.",2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://docs.aws.amazon.com/bedrock/latest/userguide/kb-test-config.html
https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ",15/09/2026
D2-P36 • Đổi chunking hoặc embedding và xây lại index,"• RE-CHUNK / RE-EMBED
• COMPATIBLE QUERY SPACE
• VERSIONED INDEX",Save baseline → rebuild affected representation → query with matching model → compare,Muốn đổi representation để khắc phục retrieval mismatch.,"Lưu cấu hình cũ và benchmark; xác định đổi chunk boundaries hay embedding model/space, cùng metadata/source links cần giữ.","Chunking đổi: tạo chunks mới rồi embed/index lại.
Embedding đổi: re-embed documents bằng model/config mới và index tương thích dimension/distance requirements.","Query được embed theo encoder/config tương thích index mới; kiểm tra passages/citations, filters, retrieval counts và reranking nếu có.",So với baseline trên cùng queries trước chọn index mới; ghi lại model/version/chunk config để tái lập.,Embeddings là representation của chunks cũ; không thể chỉ đổi query encoder tùy ý rồi dùng chung index khác không gian.,Cùng dimension không đồng nghĩa cùng semantic space. Chỉ thay prompt hoặc temperature không cập nhật vectors đã lưu.,Bổ sung workflow kỹ thuật cho tối ưu RAG trong bài; thao tác recreate/update data source phụ thuộc loại Knowledge Base và ràng buộc cấu hình hiện hành.,2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://docs.aws.amazon.com/bedrock/latest/userguide/kb-chunking.html",15/09/2026
D2-P37 • Walkthrough: demand forecasting với DeepAR,"• RELATED TIME SERIES
• SCALE WHEN NEEDED
• BAYESIAN AMT
• 50 / 5 EXAMPLE",Define series/horizon → train DeepAR → Bayesian tuning → time-based evaluation,Retailer dự báo sales hàng tuần cho nhiều sản phẩm/cửa hàng bằng dữ liệu lịch sử và yếu tố bổ trợ.,"Xác định mỗi series là sản phẩm hay cặp sản phẩm–cửa hàng, horizon và covariates hợp lệ; chia dữ liệu theo thời gian, chuẩn bị input DeepAR.","Chọn DeepAR và benchmark compute phù hợp; walkthrough dùng distributed GPU, nhưng thực tế scale từ cấu hình đáp ứng rồi mở rộng theo memory/throughput.","AMT Bayesian thử hyperparameters; bài minh họa max 50 jobs, tối đa 5 đồng thời. Cân bằng wall-clock với khả năng học từ completed trials.",So forecasting quality trên giai đoạn tương lai giữ riêng; chọn model đạt yêu cầu và lưu config/data/artifacts.,Tính đúng số series/dữ liệu và nhu cầu tài nguyên trước scale; tuning tối ưu một cấu hình sau khi task/input đã rõ.,50 jobs không phải 50 GPUs; 5 parallel trials khác một training job distributed. Không mặc định mọi large dataset bắt buộc multi-GPU.,~312 triệu điểm chỉ khi tính 10.000×200×156; các numbers là minh họa. AWS hỗ trợ DeepAR train CPU/GPU và một/nhiều máy; inference CPU.,2.2,Mở rộng từ bài học,"https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD
https://docs.aws.amazon.com/sagemaker/latest/dg/deepar.html",15/09/2026
D2-P38 • Walkthrough: tìm cách viết đúng brand voice,"• PROMPT 70%
• FEW-SHOT 85%
• RAG 90%
• TUNING ≥95%
• EXAMPLE ONLY",Measure prompting → few-shot → RAG examples → LoRA if justified → check retention,"Retailer cần descriptions playful, concise và nêu lifestyle benefits nhất quán.","Thử prompt engineering và đo style adherence; trong bài đạt 70%. Thêm few-shot examples →85%, nhưng prompt dùng nhiều tokens hơn.","Thử RAG style examples →90% trong bài, đổi lại retrieval latency/complexity. Đối chiếu quality bar trước quyết định train.",Thử fine-tuning từ 2.000 product-description pairs; walkthrough báo ≥95% và chọn LoRA. Dùng LR thấp cùng general-purpose examples để hạn chế forgetting.,"Đánh giá held-out style, factual correctness, general capabilities, latency và tổng cost; chỉ giữ phương án đáp ứng nghiệp vụ.",Evidence qua từng mức cho thấy vì sao fine-tuning được chọn trong tình huống này; không chọn chỉ vì nặng hơn.,Không biến 70/85/90/95% hay 2.000 pairs thành bảo đảm/minimum của AWS. Không cho rằng RAG luôn bắt buộc trước fine-tune hoặc mọi use case cần thử hết spectrum.,"Video nhận xét giảm retrieval latency trong phương án không dùng retrieval; không suy fine-tuning luôn giảm giá mỗi token. 10% general data là ví dụ, không tỷ lệ chuẩn.",2.2,Mở rộng từ bài học,https://skillbuilder.aws/learn/2QQTWU7W75/aws-ml-engineer-associate--customize-and-fine-tune-models/GCXKCRD7RD,15/09/2026
D2-P39 — Establish a performance baseline,"• BASELINE FIRST
• REPRESENTATIVE DATA
• LOCK COMPARISON",Business objective → hợp lệ hóa split → đo simple baseline → lưu reference + acceptance criteria,Cần biết candidate có cải thiện thực sự và có thể so lại kết quả giữa các runs.,"Chốt positive class/target, chi phí FP/FN hoặc error regression; chọn metric chính và guardrails theo mục tiêu.",Chuẩn bị train/validation/test đại diện; fit preprocessing chỉ từ train. Chọn time/group-aware split khi cần; tỷ lệ80/10/10 chỉ là ví dụ.,"Train baseline đơn giản; đo trên validation để chọn cách làm. Sau khi chốt, đánh giá độc lập trên test; lưu confusion matrix hoặc regression errors.",Lưu version dataset/split/code/config và metrics trong tracking; đặt tiêu chí so candidate và lưu baseline production phù hợp nếu triển khai.,Không có split/metric đúng thì cải thiện score có thể chỉ là leakage hoặc đo sai mục tiêu. Reference cần có điều kiện đo để sử dụng lại.,Không chọn model theo train accuracy; không tune liên tục trên test; không dùng một public benchmark khác workload làm bằng chứng duy nhất.,Output: baseline run + metrics + evaluation protocol. Baseline quality và baseline input statistics có thể khác nhau; nội dung setup data chi tiết nối sang D1.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-P40 — Compute and choose classification metrics,"• CONFUSION MATRIX
• COST OF FP/FN
• THRESHOLD",Chọn positive → đọc TP/TN/FP/FN → tính metrics → chọn operating point,Câu hỏi đưa ma trận hoặc mục tiêu bắt fraud/giảm false alarms và yêu cầu chọn metric.,Xác định actual/predicted axes và lớp positive; đếm đúng bốn ô trước khi tính.,"Tính accuracy, precision, recall và F1; bổ sung specificity/FPR nếu cần. Kiểm tra mẫu số0 và cách averaging khi multiclass.",Đọc metric theo chi phí: FN đắt→ưu tiên recall; FP đắt→precision; cần cân bằng→F1 với các constraints nghiệp vụ.,"So ROC/PR curves trên scores, chọn threshold trên validation rồi đánh giá kết quả cuối trên dữ liệu độc lập.",Metric xuất phát từ loại lỗi cần giảm; threshold biến ranking thành quyết định cụ thể nên phải đánh giá ở đúng điểm vận hành.,Accuracy cao trong lệch lớp không thay recall. FPR không bằng1−precision. AUC cao không có nghĩa threshold=.5 tối ưu.,"Ví dụ bài TP30,TN23,FP5,FN3: accuracy86,89%;precision85,71%;recall90,91%;F1=88,24%.",2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-P41 — Evaluate regression candidates,"• MSE / RMSE
• R²
• SAME TARGET SCALE",Cùng tập + đơn vị → tính error → so baseline/R² → chọn model theo validation,"Cần so model dự đoán giá/nhu cầu, đặc biệt khi số features khác nhau.","Giữ cùng target, đơn vị, split và preprocessing; kiểm tra outliers/labels sai có thể làm sai lệch error.","Tính MSE và RMSE; đọc RMSE theo đơn vị target, xem phân bố residual và các lỗi lớn.",Tính R² so với baseline mean khi hợp lệ; dùng adjusted R² nếu cần xét số predictor trong mô hình hồi quy phù hợp.,"Chọn candidate bằng validation và chi phí lỗi nghiệp vụ; chốt rồi báo test performance, không chỉ in-sample fit.","Sai số tuyệt đối theo đơn vị cho biết tác động, còn R² cho góc nhìn tương đối; các phép đo bổ sung nhau.","Không coi R² luôn[0,1], RMSE là sample standard deviation trong mọi trường hợp, hay thêm feature luôn cải thiện test performance.","Output: báo cáo error + baseline + điều kiện đo. AdjR² cần n,p và các giả định phù hợp; không thay thế holdout.",2.3,Mở rộng từ bài học,"https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ
https://scikit-learn.org/stable/modules/generated/sklearn.metrics.r2_score.html",15/09/2026
D2-P42 — Diagnose non-convergence before changing training,"• LOSS CURVES
• GRADIENTS
• DATA / OPTIMIZER / CAPACITY",Quan sát train+validation → kiểm tra gradient/data → chọn đúng biện pháp → chạy lại có tracking,"Training chậm, loss phẳng, dao động hoặc performance kém; chưa rõ nguyên nhân.","Đọc loss theo step/epoch, validation và trạng thái số học; phân biệt wall-clock chậm với số bước tối ưu không tiến triển.","Kiểm tra gradient quá nhỏ/quá lớn, learning rate/batch/init, dữ liệu nhiễu/leakage/imbalance và code. Tensors/rules hỗ trợ xác minh giả thuyết.",Gradient bất ổn→xử lý optimizer/numeric; train tốt val xấu→điều tra overfit/split; cả hai kém dù hội tụ→xem capacity/features/regularization.,"Đổi có chủ đích, ghi configuration, rerun và so validation; dùng AMT khi có objective/search space hợp lệ. Giữ test cho đánh giá cuối.",Triệu chứng không xác định duy nhất nguyên nhân; sửa đúng cơ chế mới có ích. Training hội tụ chưa chắc đạt mục tiêu.,"Không mặc định train thêm epochs cho mọi lỗi, tăng GPU để chữa vanishing gradients, hoặc coi plateau chứng minh local minimum.",Xem thêm D2-P25 về learning curves và các mục overfit/underfit đã có. Debugger có giới hạn availability hiện hành ghi tại tab dịch vụ.,2.3,Mở rộng từ bài học,https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ,15/09/2026
D2-P43 — Explain model predictions with SHAP,"• BASELINE
• LOCAL CONTRIBUTIONS
• GLOBAL PATTERNS",Chọn dữ liệu/baseline → tính local SHAP → tổng hợp global → kiểm tra domain + groups,Cần hiểu một prediction cụ thể và model đang dựa vào feature nào toàn cục.,"Chọn model/output cần giải thích, tập dữ liệu đại diện và baseline; ghi thang output để đọc dấu và độ lớn.",Dùng SHAP/Clarify phân bổ contribution từng feature; đối chiếu baseline+ΣSHAP với explained output cho local case.,Tổng hợp nhiều mẫu theo mean absolute hoặc phương pháp đã chọn; xem top features và phân tích các trường hợp khác nhau.,"Đối chiếu domain knowledge, kiểm tra leakage/proxy và metrics theo nhóm; sửa dữ liệu/model nếu evidence yêu cầu rồi đánh giá lại.",Local giải thích từng mẫu; global tránh kết luận từ một ví dụ. Fairness cần thêm bằng chứng ngoài feature ranking.,Không dùng signed mean để xóa tác động trái dấu; không kết luận causality từ SHAP; zip code≈0 không chứng minh không có proxy.,"Output: local/global explanations + scope/caveats. Trong fraud, feature hợp lý vẫn cần kiểm tra dữ liệu và nhóm lỗi.",2.3,Mở rộng từ bài học,"https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ
https://docs.aws.amazon.com/sagemaker/latest/dg/clarify-processing-job-configure-analysis.html",15/09/2026
D2-P44 — Compare reproducible ML experiments,"• MLFLOW RUNS
• SHARED DATA
• PARAMS + METRICS + ARTIFACTS",Thiết kế thí nghiệm → log từng run → so evidence → lưu candidate và điều kiện tái lập,Nhiều thuật toán/hyperparameters cần so sánh và giải thích vì sao chọn model.,"Chốt dataset/split, metric/objective và acceptance criteria; version code/data/environment và seed cần thiết.","Mỗi run log algorithm, hyperparameters, duration, train/validation metrics và model artifact/reference trong MLflow.","So candidate trên cùng protocol; drill down confusion matrix, subgroup errors và convergence thay vì chỉ nhìn một score.","Lưu candidate đã chọn cùng run ID/artifact và lý do; tái chạy khi cần kiểm tra, đánh giá test sau khi chốt.","Nếu điều kiện chạy khác mà không lưu, score khác không thể quy chính xác cho model/config. Tracking giúp nối kết quả với nguyên nhân có thể kiểm tra.",Không coi latest run tự là best model; không cho rằng log metrics tự lưu toàn bộ data snapshot hoặc dependencies.,Output: bảng so runs + artifact + reproducibility evidence. Xem D2-P26 cho quy trình training tái lập nền tảng.,2.3,Mở rộng từ bài học,"https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ
https://docs.aws.amazon.com/sagemaker/latest/dg/mlflow.html",15/09/2026
D2-P45 — Choose A/B or shadow evaluation,"• USER RESPONSE EFFECT
• MIRROR VS SPLIT
• LIVE METRICS",Xác định cần đo gì → chọn A/B/shadow → thu metric + outcome → quyết định candidate,"Candidate đã có offline evidence, cần đánh giá thêm trên traffic production.",Nếu cần tác động hành vi do response candidate→A/B production variants; nếu cần xử lý requests thật nhưng không phục vụ output candidate→shadow.,"Cấu hình variants/routing phù hợp, tỷ lệ và thời gian quan sát; giữ metric, workload và conditions đủ rõ để so.",Theo dõi latency/errors/invocations theo variant; thu outputs và ground truth hoặc business outcomes tương ứng mục tiêu.,"Kiểm tra quality và operational constraints, sample đại diện rồi mới quyết định promote/sửa; lưu evidence quyết định.",A/B và shadow khác đường response tới user nên trả lời được các câu hỏi khác nhau; metric vận hành riêng không đủ chứng minh prediction quality.,"Shadow không chứng minh conversion tăng do candidate. Model Registry chỉ đăng ký phiên bản, không phải cơ chế phục vụ A/B. Không promote chỉ do latency thấp.",Output: so sánh candidate theo tiêu chí. D2 nhấn mạnh evaluation; triển khai rollout chi tiết thuộc D3.,2.3,Mở rộng từ bài học,"https://skillbuilder.aws/learn/Q6PN4F1E2G/aws-ml-engineer-associate--analyze-and-evaluate-performance/CHBEW6A7NZ
https://docs.aws.amazon.com/sagemaker/latest/dg/model-ab-testing.html
https://docs.aws.amazon.com/sagemaker/latest/dg/shadow-tests.html",15/09/2026
