Application Auto Scaling — SageMaker,target tracking • capacity bounds • warm concurrency,"Application Auto Scaling adjusts supported SageMaker serving capacity through configured policies and schedules. Teams register a scalable resource, set minimum and maximum capacity and choose the metric or schedule that should change instance capacity or supported provisioned concurrency. It helps match resources to demand, but scaling takes time and remains constrained by quotas, configured bounds and the workload's actual per-instance or per-concurrency performance.","Application Auto Scaling điều chỉnh capacity serving SageMaker được hỗ trợ bằng policy và lịch được cấu hình. Nhóm đăng ký scalable resource, đặt capacity tối thiểu, tối đa và chọn metric hoặc lịch để thay đổi capacity instance hay provisioned concurrency được hỗ trợ. Dịch vụ giúp tài nguyên phù hợp nhu cầu, nhưng scaling cần thời gian và vẫn bị giới hạn bởi quota, biên cấu hình cùng hiệu năng thực tế trên mỗi instance hoặc mức đồng thời.",Giúp cân bằng capacity và tải thay vì giữ số lượng cố định; có thể quản lý instance capacity hoặc Serverless Provisioned Concurrency theo loại resource được hỗ trợ.,"Đăng ký scalable target → đặt min/max → policy/metric hoặc schedule → theo dõi scale events và kiểm thử.

Bổ sung — Provision and Configure Resources: Load test → chọn metric bão hòa phù hợp → target/headroom → min/max/cooldown → kiểm thử scale. So sánh target tracking, step scaling, scheduled scaling và thay đổi thủ công. Scheduled action chỉnh bounds; dynamic policy có thể chạy trong bounds đó.","Traffic tăng giảm, có nhu cầu duy trì SLA và giảm tài nguyên thừa.",Giữ ít nhất 2 instance production và cho phép scale out khi tải tăng; warm serverless trước giờ cao điểm.,Không tự biết latency SLO; cần chọn metric/target phù hợp. Scaling không tức thời và không gỡ quota hoặc giới hạn model.,Capacity management,Domain 3,3.2,Scaling,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B",15/09/2026
SageMaker Inference Recommender,benchmark • instance selection • right-sizing,"SageMaker Inference Recommender helps assess model-serving configurations and select suitable computing resources using measured inference behavior. Teams prepare a compatible model and representative inputs, run the supported recommendation workflow and compare resulting performance information before choosing a deployment configuration. It reduces manual trial-and-error in right-sizing, but a recommendation must still be validated against the application's real traffic, latency objectives and operational constraints.","SageMaker Inference Recommender hỗ trợ đánh giá cấu hình serving model và chọn tài nguyên tính toán bằng hành vi inference được đo. Nhóm chuẩn bị model tương thích, input đại diện, chạy workflow khuyến nghị được hỗ trợ và so sánh thông tin hiệu năng trước khi chọn cấu hình deployment. Công cụ giảm thử-sai thủ công khi chọn tài nguyên, nhưng khuyến nghị vẫn phải được xác nhận theo traffic, mục tiêu latency và điều kiện vận hành thực tế của ứng dụng.",Giảm mò cấu hình bằng thử nghiệm có đo lường; hỗ trợ lựa chọn instance dựa trên model và nhu cầu inference. Vẫn cần kiểm chứng bằng tải/dữ liệu đại diện của ứng dụng.,Chuẩn bị model/input phù hợp → chạy đánh giá → xem khuyến nghị/metrics → kiểm thử cấu hình được chọn.,Chưa biết loại instance phù hợp hoặc muốn tối ưu cost/performance trước triển khai.,So sánh các cấu hình CPU/GPU cho model trước khi chốt endpoint.,Khuyến nghị phụ thuộc dữ liệu/cấu hình thử; không chứng minh tự động mọi traffic thực tế đạt SLA.,SageMaker deployment tool,Domain 3,3.1,Compute,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
SageMaker JumpStart / LMI containers,model starting point • large-model serving,"SageMaker JumpStart provides pretrained-model and solution starting points, while large model inference (LMI) containers provide supported runtimes for serving large models on SageMaker. Together they can reduce initial model and environment setup while allowing control of hardware, model parallelism and serving configuration where supported. They address different layers of deployment; compatibility, sufficient memory and workload benchmarking are still required.","SageMaker JumpStart cung cấp điểm khởi đầu từ model pretrained, giải pháp, còn large model inference (LMI) container cung cấp runtime được hỗ trợ để phục vụ model lớn trên SageMaker. Kết hợp có thể giảm công thiết lập model, môi trường ban đầu và cho kiểm soát phần cứng, model parallelism, cấu hình serving trong phạm vi hỗ trợ. Chúng giải quyết các lớp deployment khác nhau; vẫn cần tính tương thích, đủ bộ nhớ và benchmark workload.",Giảm công việc chuẩn bị model/runtime ban đầu; LMI cung cấp serving stack cho model lớn với các tối ưu/cấu hình phân tán tương thích. SageMaker cho chọn compute và điều khiển hosting.,Chọn model/artifact và container phù hợp → sizing → cấu hình serving/sharding → deploy → benchmark.,Muốn tự host FM với quyền kiểm soát hơn về phần cứng và runtime.,Triển khai model mở qua JumpStart; dùng LMI khi cần serving stack cho model lớn.,JumpStart không có nghĩa mọi model miễn phí hay dùng mọi hardware; LMI không tự làm model vừa bộ nhớ nếu chưa cấu hình đúng.,Model catalog / inference containers,Domain 3,3.1,Hosting FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
AWS Inferentia / Trainium / Neuron,purpose-built ML chips • compatible software stack,"AWS Inferentia and Trainium are AWS-designed ML accelerators used with the Neuron software stack. Inferentia targets inference workloads, while Trainium is oriented toward training and can also support compatible inference configurations. Neuron supplies framework integration, compilation and runtime components needed to use the hardware, so model operators, versions and supported instance configurations must be validated before comparing cost and performance with GPU alternatives.","AWS Inferentia và Trainium là accelerator ML do AWS thiết kế, sử dụng cùng software stack Neuron. Inferentia hướng đến workload inference, còn Trainium thiên về training và cũng có thể hỗ trợ cấu hình inference tương thích. Neuron cung cấp tích hợp framework, thành phần biên dịch và runtime cần để dùng phần cứng; phải kiểm tra operator model, phiên bản và cấu hình instance được hỗ trợ trước khi so sánh chi phí, hiệu năng với lựa chọn GPU.","Có thể tối ưu cost/performance ở quy mô phù hợp; Inferentia hướng tới inference, Trainium hướng tới training và có cấu hình inference được hỗ trợ. Neuron cung cấp công cụ/framework integration cần thiết.",Xác nhận model/operators hỗ trợ → chuẩn bị/compile theo stack → chọn instance hỗ trợ → benchmark.,Model deep learning muốn đánh giá lựa chọn tăng tốc ngoài GPU.,So sánh endpoint Inf2 với GPU cho một model đã tương thích Neuron.,"Không bảo đảm luôn rẻ hơn GPU; kiểm tra generation, Region, framework/operator và kiểu endpoint. Chỉ biết tên chip chưa đủ để deploy.",Accelerators / SDK,Domain 3,3.1,Compute,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Amazon Bedrock — Managed foundation models,managed API • model access • inference options,"Amazon Bedrock is a managed generative AI service that provides API access to supported foundation models from multiple providers and capabilities for adapting and evaluating applications. Teams select a model, configure prompts and inference settings, and add retrieval or supported customization when needed. It reduces model-serving infrastructure work while requiring model-specific checks for capabilities, Region, data requirements, latency, cost and evaluation quality.","Amazon Bedrock là dịch vụ AI tạo sinh được quản lý, cung cấp truy cập API tới foundation model được hỗ trợ từ nhiều nhà cung cấp cùng khả năng điều chỉnh, đánh giá ứng dụng. Nhóm chọn model, cấu hình prompt và inference, bổ sung retrieval hoặc customization được hỗ trợ khi cần. Bedrock giảm công vận hành hạ tầng phục vụ model nhưng vẫn cần kiểm tra theo model về tính năng, Region, yêu cầu dữ liệu, latency, chi phí và chất lượng đánh giá.","Giảm công việc vận hành fleet/model serving; hỗ trợ các đường on-demand, capacity và custom model theo danh sách. Tích hợp Knowledge Bases/Guardrails cho ứng dụng FM.","Chọn model/path/Region → thiết lập quyền/capacity → gọi inference → theo dõi quota, latency và chi phí.",Ứng dụng FM muốn dùng API thay vì quản lý hosting instances.,"Sinh mô tả, tóm tắt và cung cấp model cho agent.",Không phải mọi model hỗ trợ mọi mode/Region; mô hình giá khác nhau theo đường dùng. Marketplace model có thể dùng endpoint SageMaker.,Managed FM platform,Domain 3,3.1,Hosting FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Amazon Bedrock Provisioned Throughput,model units • committed serving capacity,"Amazon Bedrock Provisioned Throughput allocates serving capacity in advance for supported model configurations, using model-specific throughput units and purchase conditions. It can suit predictable, sustained demand when reserved capacity is sufficiently utilized and its cost is justified. Teams must validate the exact model, Region and inference path, because customization or importing a model does not universally imply that Provisioned Throughput is required.","Amazon Bedrock Provisioned Throughput cấp trước capacity phục vụ cho cấu hình model được hỗ trợ, sử dụng đơn vị thông lượng và điều kiện mua theo model. Lựa chọn có thể phù hợp với nhu cầu đều, dự đoán được khi capacity dành trước được sử dụng đủ và chi phí hợp lý. Nhóm phải xác nhận đúng model, Region, đường inference vì việc tùy chỉnh hoặc import model không phải lúc nào cũng đồng nghĩa bắt buộc dùng Provisioned Throughput.",Hữu ích cho tải cao/đều và nhu cầu thông lượng dự đoán được; giúp lập kế hoạch capacity input/output thay vì chỉ dựa quota on-demand. Chi phí cố định cho capacity đã mua cần được sử dụng hiệu quả.,Xác định model/Region → đo token throughput → chọn model units/điều kiện cam kết → cấp PT → gọi tài nguyên được cấp.,"FM có nhu cầu lâu dài ổn định, điều kiện PT phù hợp.",Hệ thống tạo nội dung liên tục xem xét unit cần thiết từ lượng input/output thực tế.,Không là Serverless Provisioned Concurrency; không mặc định bắt buộc cho mọi custom model hoặc CMI. Kiểm tra hỗ trợ hiện hành.,Bedrock capacity option,Domain 3,3.2,Capacity FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Amazon Bedrock Custom Model Import,externally customized FM • managed import • on-demand,"Amazon Bedrock Custom Model Import brings externally prepared foundation-model artifacts with supported architectures and formats into Bedrock for managed inference. An import job validates the supplied model source and creates an imported-model resource that applications invoke through supported APIs. It reduces self-managed hosting work for eligible models, but is not a general importer for every ML algorithm and has its own compatibility, cold-start and billing conditions.","Amazon Bedrock Custom Model Import đưa artifact foundation model được chuẩn bị bên ngoài, có kiến trúc và định dạng được hỗ trợ, vào Bedrock để chạy inference được quản lý. Import job kiểm tra nguồn model được cung cấp và tạo imported-model resource để ứng dụng gọi qua API được hỗ trợ. Tính năng giảm công tự quản hosting cho model đủ điều kiện, nhưng không nhập được mọi thuật toán ML và có điều kiện riêng về tương thích, cold start, tính phí.","Tái sử dụng FM đã tùy chỉnh bên ngoài, giảm quản lý serving infrastructure. Import job kiểm định tính tương thích và tạo imported model để gọi theo đường API hỗ trợ.",S3/SageMaker source → CreateModelImportJob → chờ hoàn tất → imported model ARN → invoke/retry khi cần.,FM open architecture đã tùy chỉnh bên ngoài đáp ứng điều kiện import.,Nhập model dạng Safetensors kèm config/tokenizer.,"Tài liệu hiện tại không hỗ trợ batch inference/CloudFormation cho CMI; giới hạn architecture/size/context/Region. Tính phí CMU theo model copies, không mặc định giá token.",Bedrock model import feature,Domain 3,3.1,Model bên ngoài,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://docs.aws.amazon.com/bedrock/latest/userguide/model-customization-import-model.html
https://docs.aws.amazon.com/bedrock/latest/userguide/import-model-calculate-cost.html",15/09/2026
Bedrock Custom Model Deployment — On-demand,eligible custom model • Active deployment • ARN,"A Bedrock custom model deployment is a serving resource that enables on-demand inference for an eligible customized model under the supported model and Region conditions. Users create the deployment from the custom model, wait for it to become active and invoke it using the deployment ARN. It offers an alternative to provisioned capacity for supported cases, and is distinct from the resource created through Custom Model Import.","Custom model deployment của Bedrock là tài nguyên serving cho phép inference on-demand đối với custom model đủ điều kiện về model và Region được hỗ trợ. Người dùng tạo deployment từ custom model, chờ tài nguyên hoạt động rồi gọi bằng deployment ARN. Đây là lựa chọn thay cho capacity cấp trước trong trường hợp được hỗ trợ và khác tài nguyên được tạo qua Custom Model Import.","Hợp lượng request không lớn, tránh duy trì PT nếu model/Region có đường hỗ trợ. Đơn giản hóa inference cho custom model đã tạo thành công.",Chọn custom model → create custom model deployment → Active → gọi bằng deployment ARN.,"Model đã tùy chỉnh trong đường được hỗ trợ, ví dụ Nova Lite tại us-east-1.",Walkthrough khoảng 500 mô tả sản phẩm/ngày dùng custom model on-demand.,"Phải kiểm tra base model, Region, quyền/KMS và điều kiện ngày tùy chỉnh. CMI và custom deployment có nguồn model/tài nguyên khác nhau.",Bedrock deployment feature,Domain 3,3.1,Hosting FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Bedrock Marketplace — Deployment distinction,model catalog • SageMaker-backed endpoint,"Bedrock Marketplace provides access to additional model offerings whose deployment and usage requirements depend on the selected offering. Some Marketplace models use SageMaker-backed hosting, requiring an endpoint and instance or capacity configuration rather than the ordinary managed catalog on-demand path. Teams must check the offering's supported deployment, permissions, commercial terms and operating requirements instead of assuming all models exposed through Bedrock have identical hosting behavior.","Bedrock Marketplace cung cấp truy cập tới các model offering bổ sung, với yêu cầu deployment, sử dụng phụ thuộc offering được chọn. Một số model Marketplace dùng hosting dựa trên SageMaker, cần endpoint và cấu hình instance hoặc capacity thay vì đường on-demand catalog quản lý thông thường. Nhóm phải kiểm tra kiểu deployment, quyền, điều kiện thương mại và vận hành của offering, không mặc định mọi model truy cập qua Bedrock có hành vi hosting giống nhau.",Mở rộng lựa chọn model; module nhấn mạnh đường này có thể yêu cầu chọn instance/capacity thay vì giả định mọi thứ là API catalog on-demand tiêu chuẩn.,Chọn offering được hỗ trợ → xem điều kiện deployment → cấu hình endpoint/instance theo đường của model → sử dụng.,Khi model cần dùng nằm trong Marketplace thay vì model catalog thông thường.,Một Marketplace model có endpoint SageMaker để hosting.,"Không suy ra toàn bộ model Bedrock cần chọn instance. Kiểm tra điều khoản, support, Region và pricing của từng offering trước dùng.",Marketplace model access / hosting path,Domain 3,3.1,Hosting FM,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Amazon Bedrock AgentCore Runtime,agent hosting • session isolation • managed scaling,"Amazon Bedrock AgentCore Runtime provides managed execution infrastructure for agent and tool applications, including supported session and scaling behavior. It runs the application's orchestration logic while the application connects to its chosen model, tools and data services through configured access. Runtime reduces server-management work, but the agent's instructions, business logic, permissions, memory strategy and failure handling must still be designed by the application team.","Amazon Bedrock AgentCore Runtime cung cấp hạ tầng thực thi được quản lý cho ứng dụng agent, tool, bao gồm hành vi session và scaling được hỗ trợ. Runtime chạy logic điều phối của ứng dụng, còn ứng dụng kết nối model, tool, dịch vụ dữ liệu được chọn thông qua quyền đã cấu hình. Runtime giảm quản lý server, nhưng nhóm vẫn phải thiết kế instructions, logic nghiệp vụ, quyền, chiến lược memory và xử lý thất bại của agent.","Giảm vận hành server cho agent, hỗ trợ mở rộng và quản lý phiên; có thể sử dụng framework/model theo kiến trúc được hỗ trợ. Tách nơi chạy logic agent khỏi nơi host FM.","Chuẩn bị ứng dụng/entrypoint → cấu hình runtime, identity và kết nối model/tools → deploy → kiểm thử phiên/quan sát.",Agent production cần stateful interactions và gọi nhiều công cụ.,"Trợ lý mua sắm chạy trên Runtime, lấy catalog từ KB và gọi model Bedrock.","Runtime không tự định nghĩa nghiệp vụ, cấp mọi quyền hay tạo knowledge base; đóng gói/deployment mode phải theo hỗ trợ hiện hành.

Bổ sung — Provision and Configure Resources: Context trong memory/disk của runtime mặc định gắn với vòng đời compute. Dùng Memory để lưu event/insight; session storage là cấu hình riêng khi cần filesystem bền vững. Policy 30 phút/20 lượt trong walkthrough là cấu hình ví dụ của ứng dụng, không phải limit chung.

Module Automated Orchestration and CI/CD: Agent có thể đóng gói .zip hoặc ARM64 container theo contract; runtime update tạo immutable version. DEFAULT endpoint tự trỏ version mới nhất, nên quản lý endpoint version reference khi cần promotion gate. Version cả release set gồm code, instructions, tool schema, model/settings; runtime version không tự snapshot mọi dependency bên ngoài.",Managed agent runtime,Domain 3,3.1,AgentCore,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6
https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/agent-runtime-versioning.html",15/09/2026
Amazon Bedrock AgentCore Gateway,APIs to tools • MCP access • centralized integration,"Amazon Bedrock AgentCore Gateway provides managed connectivity between agents and supported tool targets such as APIs and Lambda functions. It exposes configured tools through compatible interfaces such as MCP, centralizing tool definitions and access integration so multiple agents can discover and invoke them consistently. Gateway simplifies connection management, while backend authorization, input validation and business rules still determine whether a requested action is allowed.","Amazon Bedrock AgentCore Gateway cung cấp kết nối được quản lý giữa agent và tool target được hỗ trợ như API, Lambda function. Gateway cung cấp tool đã cấu hình qua giao diện tương thích như MCP, tập trung định nghĩa tool và tích hợp truy cập để nhiều agent khám phá, gọi chúng nhất quán. Gateway đơn giản hóa quản lý kết nối, còn authorization ở backend, kiểm tra input và quy tắc nghiệp vụ vẫn quyết định hành động được yêu cầu có được phép hay không.","Tập trung tích hợp tool và giảm công viết adapter riêng cho mỗi agent; module nhấn mạnh chuyển API/Lambda thành tool qua MCP. Kết hợp identity/quyền để kiểm soát sử dụng.

Bổ sung — Provision and Configure Resources: Trong multi-agent system, một tool như currency conversion có thể được Gateway cấu hình một lần để nhiều agent được phép dùng. Agent-to-tool qua MCP khác agent-to-agent qua A2A; từng backend vẫn phải kiểm tra quyền hành động.",Chuẩn bị API/Lambda → cấu hình gateway target và auth → agent khám phá/gọi tool → xử lý kết quả.,Nhiều agent dùng các API doanh nghiệp hoặc công cụ chung.,Đưa API kiểm tra tồn kho thành tool để shopping assistant gọi.,Gateway không tự bảo đảm mọi tác vụ hợp lệ theo nghiệp vụ; tool discovery không đồng nghĩa cấp quyền cho người gọi.,Managed tool integration,Domain 3,3.2,AgentCore,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B",15/09/2026
Amazon Bedrock AgentCore Memory,persisted conversation events • extraction strategies • cross-session recall,"Amazon Bedrock AgentCore Memory is a managed service for recording conversation events and retrieving context or learned information for agents. Short-term events are organized by actor and session and retained for a configured period, independently of temporary runtime compute. Configured long-term strategies extract facts, preferences or summaries into scoped namespaces, allowing later sessions to recall useful information without replaying every raw message.","Amazon Bedrock AgentCore Memory là dịch vụ được quản lý để ghi sự kiện hội thoại và truy xuất ngữ cảnh hoặc thông tin đã học cho agent. Sự kiện ngắn hạn được tổ chức theo actor/session và giữ trong thời hạn cấu hình, độc lập với compute runtime tạm thời. Các chiến lược dài hạn được cấu hình trích xuất fact, sở thích hoặc tóm tắt vào namespace có phạm vi, giúp phiên sau nhớ thông tin hữu ích mà không phải phát lại mọi message thô.","Duy trì mạch hội thoại, hỗ trợ phục hồi context khi đổi phiên và cá nhân hóa qua nhiều phiên. Phân biệt raw event history với insight được trích xuất giúp chọn đúng dữ liệu để đưa vào context.",Thiết kế actor/session và scope → cấu hình retention/strategies/namespaces → ghi events → extraction bất đồng bộ khi có strategy → retrieve events/records cần thiết → dựng context cho agent.,Agent nhiều lượt và nhu cầu nhớ sở thích qua các lần tương tác.,Nhớ kích cỡ giày người dùng chọn ở phiên trước khi được phép lưu.,Theo module mới: raw events có retention tối đa 365 ngày; extracted long-term records không tự hết hạn theo retention raw events. Runtime timeout và application turn limit khác retention. Phải kiểm soát ai được ghi/đọc; namespace không tự thay authorization.,Agent memory service,Domain 3,3.2,AgentCore,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B",15/09/2026
Amazon Bedrock AgentCore Identity,agent credentials • delegated access • scoped authorization,"Amazon Bedrock AgentCore Identity supports authentication and credential handling when agent applications access protected tools and services, including configured delegated-access scenarios. It helps connect an agent's requests to the appropriate application or user identity instead of embedding unrestricted credentials in its logic. The service complements IAM and backend access controls; the application must still enforce resource-specific permissions and the allowed scope of business actions.","Amazon Bedrock AgentCore Identity hỗ trợ xác thực, xử lý thông tin xác thực khi ứng dụng agent truy cập tool và dịch vụ được bảo vệ, bao gồm tình huống truy cập ủy quyền được cấu hình. Dịch vụ giúp gắn request agent với danh tính ứng dụng hoặc người dùng phù hợp thay vì nhúng credential không giới hạn vào logic. Identity bổ trợ IAM và kiểm soát backend; ứng dụng vẫn phải thực thi quyền theo tài nguyên và phạm vi hành động nghiệp vụ được phép.",Giảm xử lý credential thủ công trong agent và hỗ trợ truy cập gắn với danh tính/phạm vi; cần kết hợp IAM và kiểm soát backend.,Xác định identity của agent/user → cấu hình auth/credential provider → giới hạn scope → agent gọi tool có quyền.,Agent gọi API thay mặt người dùng hoặc cần truy cập dịch vụ bảo vệ.,Thao tác giỏ hàng dưới danh tính người mua thay vì một quyền quản trị chung.,"Không thay thế kiểm tra quyền cho từng tài nguyên/hành động; identity không đồng nghĩa agent được làm mọi việc user có thể yêu cầu.

Bổ sung — Provision and Configure Resources: Supervisor/specialist cần danh tính và scope quyền riêng: payment agent được gọi payment API, flight agent không được. Authorization tại backend và trace từng action phải được cấu hình, không suy ra từ mô tả prompt.",Agent identity and access,Domain 3,3.2,AgentCore,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B",15/09/2026
AgentCore Code Interpreter / Browser,isolated code execution • managed browsing,"AgentCore Code Interpreter and Browser are managed tools that let agents execute code or interact with web applications in supported environments. Code Interpreter supplies a controlled execution path for tasks such as calculations and data processing, while Browser supports web-page interaction. They reduce the need to build tool infrastructure, but the application must constrain task scope, protect data and validate tool outputs and consequential actions.","AgentCore Code Interpreter và Browser là công cụ được quản lý cho phép agent chạy mã hoặc tương tác ứng dụng web trong môi trường được hỗ trợ. Code Interpreter cung cấp đường thực thi có kiểm soát cho tính toán, xử lý dữ liệu, còn Browser hỗ trợ tương tác trang web. Chúng giảm nhu cầu xây hạ tầng tool, nhưng ứng dụng phải giới hạn nhiệm vụ, bảo vệ dữ liệu, kiểm tra output và các hành động có tác động thực tế.","Code Interpreter hỗ trợ tính toán/xử lý dữ liệu; Browser hỗ trợ thao tác web. Giảm tự xây môi trường tool, nhưng vẫn cần giới hạn nhiệm vụ và dữ liệu được truy cập.",Cấp tool phù hợp → agent gửi tác vụ → môi trường tool thực hiện → trả kết quả để agent dùng.,Agent cần tính toán chính xác hoặc thao tác web phục vụ nhiệm vụ.,Tính tổng giỏ hàng bằng code; đọc thông tin giao diện bằng Browser theo quyền.,Tool output có thể không đáng tin; không mặc định cho phép giao dịch/thay đổi trạng thái chỉ vì có browser. Hai tool có vai trò khác nhau.,Managed agent tools,Domain 3,3.2,AgentCore,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
AgentCore Observability / CloudWatch integration,agent traces • tool latency • operational insights,"AgentCore Observability integrates agent telemetry with operational monitoring so teams can inspect supported metrics, logs and instrumented traces of model, tool and runtime activity. This helps locate latency and failures within a multi-step agent interaction instead of observing only the final response time. Available evidence depends on telemetry configuration and instrumentation; recorded traces do not automatically reveal every internal reasoning process or guarantee that sensitive data is excluded.","AgentCore Observability tích hợp telemetry agent với giám sát vận hành để nhóm xem metric, log và trace đã instrument của hoạt động model, tool, runtime được hỗ trợ. Khả năng này giúp tìm latency, lỗi bên trong tương tác agent nhiều bước thay vì chỉ nhìn thời gian trả lời cuối. Bằng chứng khả dụng phụ thuộc cấu hình telemetry, instrumentation; trace được ghi không tự tiết lộ mọi suy luận nội bộ và không bảo đảm dữ liệu nhạy cảm đã được loại bỏ.","Giúp phân biệt lỗi model, tool và runtime; theo dõi hiệu năng và lần theo chuỗi thao tác đã instrument. Module đề cập cấu hình Transaction Search cho trace trong CloudWatch.",Bật/configure logs và traces → ghi span/metrics → xem workflow → xác định nút thắt → chỉnh và kiểm tra lại.,"Điều tra agent chậm, lỗi tool hoặc hành vi lệch quy trình.",Trace cho thấy phần lớn thời gian nằm ở tool catalog thay vì model.,Không coi trace là mọi reasoning nội bộ; kiểm soát thông tin nhạy cảm được ghi. Telemetry cần cấu hình/instrument phù hợp.,Agent observability,Domain 3,3.2,AgentCore,Skill Builder,https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ,15/09/2026
Amazon Bedrock Knowledge Bases,managed RAG • retrieval configuration • source grounding,"Amazon Bedrock Knowledge Bases is a managed retrieval-augmented generation capability that connects applications and foundation models to external information. It handles supported ingestion and retrieval workflows and exposes retrieval-only or retrieval-and-generation operations. The lesson distinguishes Bedrock Managed knowledge bases, which manage the datastore and default embeddings, from customer-managed configurations where teams choose compatible sources, chunking, embeddings and vector backends according to retrieval requirements.","Amazon Bedrock Knowledge Bases là khả năng RAG được quản lý để kết nối ứng dụng và foundation model với thông tin bên ngoài. Dịch vụ xử lý các workflow ingestion/retrieval được hỗ trợ và cung cấp thao tác chỉ truy xuất hoặc truy xuất kết hợp sinh câu trả lời. Bài học phân biệt Bedrock Managed knowledge base quản lý datastore/embedding mặc định với cấu hình customer-managed, nơi nhóm chọn nguồn, chunking, embedding và vector backend tương thích theo yêu cầu retrieval.","Giảm tự xây pipeline ingest/chunk/embed/index và query; cho chọn mức quản lý phù hợp. Với customer-managed, tối ưu theo 4 yêu cầu: freshness, accuracy/traceability, latency/cost và authorized scope; hỗ trợ quick-create hoặc backend hiện hữu theo điều kiện.",Nguồn S3 → cấu hình ingestion/index → đồng bộ → Retrieve hoặc RetrieveAndGenerate → đánh giá nguồn và trả lời.,"Chatbot/agent phải dùng catalog, chính sách hay tài liệu nội bộ cập nhật.",Shopping assistant tra thông số hàng từ Knowledge Base trước khi tư vấn.,"Nguồn phải sync thành công mới truy xuất được. Model/dimensions/index fields phải tương thích; backend quyết định khả năng hybrid/graph/filter. Metadata filter cần do backend có authorization áp dụng; citation không bảo đảm mọi câu trả lời chính xác. Loại KB/Region/tính năng cần đối chiếu khi triển khai.

Module Automated Orchestration and CI/CD: S3 thay đổi không tự cập nhật KB nếu thiếu cơ chế sync. StartIngestionJob bất đồng bộ; theo dõi GetIngestionJob, thống kê và khả năng truy xuất trước smoke test. Incremental sync xử lý thêm/sửa/xóa. Đổi embedding model cần rebuild/migration. Gate trước exposure cần staging/parallel index; sync tại chỗ vào production rồi test chỉ phát hiện sau thay đổi.",Managed RAG service,Domain 3,3.2,RAG,Skill Builder,"https://skillbuilder.aws/learn/6S4CUVPT9A/aws-ml-engineer-associate--manage-deployment-infrastructure/ZB46SU1CHZ
https://skillbuilder.aws/learn/HPMTZNTTZJ/aws-ml-engineer-associate--provision-and-configure-resources/R4K3BYBH3B
https://skillbuilder.aws/learn/TY6PBD6U4C/aws-ml-engineer-associate--automated-orchestration-and-cicd/XSJPCRXXQ6",15/09/2026
